path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,is_duplicate,usable
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_17c4dbab344d_crop.jpg,T-shirt/top,165,248,RGB,b31e0e970fe67d989f9a10606d570f389a88187c83e4bbc951ab1c3ae52b1c33,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_1926bcf698ef_crop.jpg,T-shirt/top,360,540,RGB,d9d492b59d6392adc50fcfdc835b96081472b524adec40ae1bd7d5e3e517d2d6,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_1bffb93d424b_crop.jpg,T-shirt/top,533,800,RGB,6375ab6af6a18a9356cf7e5565d95e0a25efa3a926928015c9317d9e693da842,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_1f9114b04f5d_crop.jpg,T-shirt/top,360,540,RGB,35fa446062adace3bb9fdcffb8c9102cb49ae657de4f7d12f91d3143933e8feb,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_2128a3da5612_crop.jpg,T-shirt/top,360,540,RGB,f2f407efaf0d2da7fe99d4c97c6684605011e4bed3920ab96e3a3b16fbda47b2,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_2902642fc5cf_crop.jpg,T-shirt/top,165,248,RGB,4f07f3326dfda1b1e10eefea7e87346ec550cdf7f471215babb4fa54370d40a7,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_2df46b6736d2_crop.jpg,T-shirt/top,533,800,RGB,3738d21c88112c3ca8020c5af37338e6347cc3fba7298e47338d1e80fd6ebc34,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_31f46c6d9e2d_crop.jpg,T-shirt/top,360,540,RGB,e793a0c59f23b3de7c1521e0ec9d96d3920b1da7ad53e962a97d433ac66fc09c,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_36b27d70f37c_crop.jpg,T-shirt/top,533,800,RGB,754da0f17fafe1fe30d281ca790c66f2f0f8ebfdefe9b4e6c6e249f7322002ec,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_3d8afe4e68be_crop.jpg,T-shirt/top,533,800,RGB,bd66826b454708b6288d63e1f800e885bee69a9250a6cfdfdbbbfb0a84431d67,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_3e6105fc11a5_crop.jpg,T-shirt/top,360,540,RGB,309a37ff9a4c987d9f4e164e80c27a41fbc194e6aacefddd5496f6750d09a200,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_3ff41db59c62_crop.jpg,T-shirt/top,1143,142,RGB,aba702bc6fb989ff291a945de6930155fd58095356c1d3f257fa5260e18594bd,False,too_small:1143x142,False,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_46f611a3a5a9_crop.jpg,T-shirt/top,165,248,RGB,bc19806e359c825cb802b87a51e82f459d304ee430f05e138e5f8620f1566941,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_482bb4971a05_crop.jpg,T-shirt/top,360,540,RGB,4ec4a5d0df4dc0324d3b7265ade710efdb0b8cf0ad329989555671b8303c59a0,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_496a04d4779c_crop.jpg,T-shirt/top,165,248,RGB,94b79c14eef8ac44c6a9334e3a79df0f1fbbca308110a675e21b6488e20e78f0,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_49b7d1b6b021_crop.jpg,T-shirt/top,165,248,RGB,38ddce2162950e3bab48585dc1377c4865f64fc86f478dd028ae4a1235cb6413,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_49b800a8ac33_crop.jpg,T-shirt/top,533,800,RGB,98f81facee4f3ce7fc09bd93df7d9c5787fff81333186a500f42f9c28d7d2580,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_4fdf81322eaa_crop.jpg,T-shirt/top,165,248,RGB,c2649790a2601d7074de9e49d8c4ce8b41be5f808d10c1487785688861eddef9,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_50d2e51ae671_crop.jpg,T-shirt/top,360,540,RGB,6d43bc38cac308a41032273ddcc3121fde3198d08a1be51cc414f18425f8018e,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_532c3d3cdb71_crop.jpg,T-shirt/top,533,800,RGB,1227a1db2fa825581356c37a7c761fc2b2a43ce8f5ec8c60709f1eea9a9f0341,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_53a456d2c632_crop.jpg,T-shirt/top,165,248,RGB,5f36ba056e2eea923853b12f0872bc5314f4576f0cf1d27d5c7d06a0fe2c6472,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_580c7bd0b280_crop.jpg,T-shirt/top,430,437,RGB,d5b91e7bcef1ed3f216ce90613741c47e9f834f680a7526a7c89196089c51a81,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_593d38a57918_crop.jpg,T-shirt/top,1143,142,RGB,aba702bc6fb989ff291a945de6930155fd58095356c1d3f257fa5260e18594bd,False,too_small:1143x142,False,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_5b2aae6624ba_crop.jpg,T-shirt/top,360,540,RGB,627e055c1287e1467b3f083b0c602212933071f5c2e0bef25dff764d6de5285a,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_5f5de885e34a_crop.jpg,T-shirt/top,165,248,RGB,cab95464a1cc31d8b4a62ae546eb536e628224c63f1f338f41883ea732fadad5,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_65081fb9ad2f_crop.jpg,T-shirt/top,165,248,RGB,f925e654e82fed826fd41ec60dca1f186945827041b668eede29c05f38537ae9,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_6ccd83a92420_crop.jpg,T-shirt/top,165,248,RGB,9e188cbe3a4ff903118195432f8cd780317aebae6379b095867c878d8ff26b39,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_6e53f7edff5e_crop.jpg,T-shirt/top,360,540,RGB,5830be80076d9c346246c391f7926d8ceffd6ddbe815dc0d5282001f918dab59,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_6ee344ced5f2_crop.jpg,T-shirt/top,533,800,RGB,5515cb1255e2c5f9f064f22f197ed4406b14351846dc9e49fc8895c623d072ac,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_703501a2ce61_crop.jpg,T-shirt/top,533,800,RGB,cbfb57698caa213f99e766a680f06d4cd2f7c2ed8fd5e198e30211c30e1f85ea,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_703524a05112_crop.jpg,T-shirt/top,533,800,RGB,166dbff27a5b8cbc36f96016a8a829c956624c609bdba7bb452bc155d894e598,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_71b185967c23_crop.jpg,T-shirt/top,533,800,RGB,2ceae2d79f5c1b4501eab8b49c41898b9ffcb7228a4af7cfbc248e1c2e6a54be,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_725dd10599fe_crop.jpg,T-shirt/top,165,248,RGB,20bcf63015fabff9c6a500ed04550c27d6418682df51a10501e6f7cf035c0249,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_750e24641e84_crop.jpg,T-shirt/top,165,248,RGB,0cfe60a943abe4008fe35ec506714f68be28c1d56aa2cfbf7f04a074fce534a2,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_83fea7ea8895_crop.jpg,T-shirt/top,165,248,RGB,2eb59f960cc9f40db3c7a4fefd7812d228899de1707d19aba191afaed31d68a4,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_8c2b4aead1f4_crop.jpg,T-shirt/top,165,248,RGB,1580534c6e7ead3039a4116299d1eedd3da54e30f266e3c597ee7694f78d1509,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_8c4c0d9efec4_crop.jpg,T-shirt/top,360,540,RGB,9a168b21ebfce0c120a420b0c8e41bd6a1fdd442aba8a79a2f8519659e106325,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_90d9bbeb5a29_crop.jpg,T-shirt/top,165,248,RGB,1086dd91d346b343ad008fc7021231d52fac1bd898e25181732508db754d0b77,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_961c71b927e2_crop.jpg,T-shirt/top,533,800,RGB,50a7e4fe3a93d60a5c7ff1a2c0fa80995cb4c703b40027f3a67b77044cd1e006,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_9d98b57b6113_crop.jpg,T-shirt/top,360,540,RGB,abbbb9163eeb5574e00266776402a02bd96fb3a508734f249c6f3541a3a536fd,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_9dc56cbac77a_crop.jpg,T-shirt/top,533,800,RGB,66a125c84d7c444a3305004eea9242a1f46e35f95c7b28522800874178def1ef,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_9f58dfec0518_crop.jpg,T-shirt/top,533,800,RGB,720e5c694ec2d8fb7e98dd62f2ef0153ec9733953d84a7ea2a6d75765f23bcc8,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_a3f47dd459cc_crop.jpg,T-shirt/top,533,800,RGB,78ff981ba052f2358afd58d158a19be815ed5f2893c57db22605d24fac35af8f,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_b1aaf778efdd_crop.jpg,T-shirt/top,533,800,RGB,974fac21326ef4bc6fc22a59658d0cc95a7185c438ed0e7320c07eaca0847117,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_b25efa0c5f67_crop.jpg,T-shirt/top,165,248,RGB,94d7dd638eab97c3d39f43340be8323aae8e50fe1f918990b9182845e91b6e24,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_ca9000d0f64f_crop.jpg,T-shirt/top,360,540,RGB,5d787f6b53d2dfcb8389d121e82a81188e31b437271913aea0d94787301955b1,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_d6c2a2b13b97_crop.jpg,T-shirt/top,533,800,RGB,7d8719631d72196cc026e21bd8629aafd6422407a35acbe08340d03a51b3a755,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_df0c798918ba_crop.jpg,T-shirt/top,533,800,RGB,abd9e4cec5df90dfe43d0a62b3ada3c5afc887e5a738ffd65e5b06c76241ce83,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_e0f8a1fd47c3_crop.jpg,T-shirt/top,360,540,RGB,5893f4c31ecf056b0b639871aac795d833d0f8943c971b8abac9651166084e64,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_ed34a0f57d3e_crop.jpg,T-shirt/top,360,540,RGB,69c81318678f2bf088d731f5487d031b890b65743e619ee4ff6db2988afb3d76,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_ef89a9a1122f_crop.jpg,T-shirt/top,533,800,RGB,00d87aa799be7ebbfcdf06e130b797fa5c33e302e4ef05b7ea5944e52dcd7841,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_f57e778ce3e6_crop.jpg,T-shirt/top,360,540,RGB,8caf05356fdb7ef97e1bb43ef93ad9442d22f330baa1a65d1e5b435f2322019d,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_fdd22e2e4ead_crop.jpg,T-shirt/top,360,540,RGB,c51a7ab0d093cd6af5fb95cc65ccab6229530620623e9df4638d8e1197ff4615,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_007199f0514a_crop.jpg,T-shirt/top,888,1332,RGB,2a41ce0b9cb5f8bd999c97bcfba5553b1f96894e16bb7baa4ce95e3027c7a534,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_0a2465c10f97_crop.jpg,T-shirt/top,200,300,RGB,bb5fb4d6b801763f49d8f4be838d1ef0576ecee7c7885f299d49f98c5baecf12,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_0abf645c1267_crop.jpg,T-shirt/top,888,1332,RGB,06270936b8c7bb6491c5d5159bc63dee09ccb1d8aab20381d78d12737dc547f8,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_0c566ab5c6ec_crop.jpg,T-shirt/top,444,666,RGB,37f1834d9a47a2de1414d71de3ba44a033f42fd4ab6c1a677abaed7dcb349acf,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1872fe235c54_crop.jpg,T-shirt/top,888,1332,RGB,4466c1223937dc2278e89f732ccfb82b03190c48db72001b5c180e153f65cfbd,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1a198fa8aca5_crop.jpg,T-shirt/top,444,666,RGB,f8262bce79f7401c56a3e5696334dfeaa6fd83f550c6718b042fa5cc75114f05,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1bf86b472775_crop.jpg,T-shirt/top,888,1332,RGB,23b28336cca96ed8b1839f8b85c426fb6164194c22b5fc1a6f495dabf4582da4,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1efc45489fde_crop.jpg,T-shirt/top,444,666,RGB,a3b2d5b7e2003405c5a3ac98d32b5d8d0601f6920618368f935f84aff72f2b62,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_2511195e4c60_crop.jpg,T-shirt/top,408,666,RGB,8d8ec6578b160e078fef77177e27594b07cd5de8010dc9907bf996fa5798f8f2,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_274ca1e49734_crop.jpg,T-shirt/top,444,666,RGB,b3cb94c9ecd054c3363cdf5b4774e2d0e56680d63613452d02aff0f484ec59d6,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_29f22aa87663_crop.jpg,T-shirt/top,444,666,RGB,cc566f6faa90939d6a4ae12628e69ea90fb4c6109aa99c16743f12253ba9739c,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_3457e6adcf60_crop.jpg,T-shirt/top,444,666,RGB,ea87d9adaf3b72661b47917e862ad69c83b1f0b0b543cbc9bc80fb618b2b5a5a,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_361a27fae1cd_crop.jpg,T-shirt/top,134,300,RGB,4d21811687d5da9d6812f8080549f9d1f61f35d4820bce9642fc823fd745cd66,False,too_small:134x300,False,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_39c328d564e8_crop.jpg,T-shirt/top,444,666,RGB,f8262bce79f7401c56a3e5696334dfeaa6fd83f550c6718b042fa5cc75114f05,True,ok,True,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_3e76f04d29cc_crop.jpg,T-shirt/top,444,666,RGB,a3b2d5b7e2003405c5a3ac98d32b5d8d0601f6920618368f935f84aff72f2b62,True,ok,True,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_3efe4dac1bfe_crop.jpg,T-shirt/top,444,666,RGB,356d828a3700343e997b3efde99de717f59a77e402eb955d7d3278895672d0d1,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_4005dbc874fe_crop.jpg,T-shirt/top,888,1243,RGB,595e9e95ff804e4736f80759899c5faf2bf2adb1a18d8c82f38cd1047c474e8d,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_400a9e842a88_crop.jpg,T-shirt/top,444,666,RGB,e127688715223ff51307c6fbe0a733eee32af6f5a74d4bd0fa32447e5475dc0d,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_4298747ce233_crop.jpg,T-shirt/top,444,666,RGB,977e1d4b78336ec713ed95e5d96311fb79c693281efc79348f4e11bf97b68fd9,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_442b8d7fca91_crop.jpg,T-shirt/top,444,666,RGB,e127688715223ff51307c6fbe0a733eee32af6f5a74d4bd0fa32447e5475dc0d,True,ok,True,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_44a575df9713_crop.jpg,T-shirt/top,444,666,RGB,78cc1b0376ee9645b11b4e5b2752311874e09d6da167236cab6ed466e35665e5,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_4df5b50a92ac_crop.jpg,T-shirt/top,444,666,RGB,977e1d4b78336ec713ed95e5d96311fb79c693281efc79348f4e11bf97b68fd9,True,ok,True,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_547c059c047d_crop.jpg,T-shirt/top,444,666,RGB,e2b5b40f0a80ad4a571ea754772554826d008442811b88fb14abf6076179808f,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_553313099112_crop.jpg,T-shirt/top,300,450,RGB,85a5e3abbab2e9832fb5db62a47e4678c5f8880d2c3f17b51e48c72a15ad803d,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_553bf2995bcc_crop.jpg,T-shirt/top,888,1332,RGB,83df471f4c9292d932ff6239a185831b27f87e186b451e57a13fb920e21be619,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_56fa311719cd_crop.jpg,T-shirt/top,301,540,RGB,41bf37e05341cf0c4e35d6b9d8e3cb2ef68666daab6872fc410067286bff4bea,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_597fa77121f3_crop.jpg,T-shirt/top,170,300,RGB,181aa70cfa9473de8b1d8fe434a0d47ef642d4f2377c135d5385b975fe9f7b7b,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5a1bb19fcc7c_crop.jpg,T-shirt/top,444,666,RGB,2700fb9483d131d7e6ccd47a64c8d9aea30a6a92ea757fe2d26b969844219446,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5a8982ccf4d2_crop.jpg,T-shirt/top,888,1332,RGB,0762f05181cbcb02eca5b306e19f59282d183386a26e2c9692cf3c00949d3cbc,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5e2ea2ad4fab_crop.jpg,T-shirt/top,438,799,RGB,5c20af3c818f8a4965870df109836ff6850c8e84268ddc3fb40305f3948cab0e,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5e4484a0f681_crop.jpg,T-shirt/top,444,666,RGB,12155c370066f30d7ad15fbac4c1d669dedf9bb1eea66dd7e943cbc91f12ce91,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_636a5454123c_crop.jpg,T-shirt/top,367,666,RGB,eb3119c53296ef19f486bae1608c50146bddf46b44a4cb0478b3dc514ba580fa,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_648c3aa18f7e_crop.jpg,T-shirt/top,444,666,RGB,8b630d4b4e11dcd48651ac20b35282aa4b5184beb20f25eae15d3bc8e1324250,True,ok,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_65d6c215f846_crop.jpg,T-shirt/top,888,1332,RGB,423e1c88fe7a7a58acac1371c08d71e199a479715bf369e64c9b233cfdac3473,True,ok,False,True
