path,source_path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,segmentation_status,mask_area_ratio,is_duplicate,usable
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_34cb1fc06a1c_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_34cb1fc06a1c.jpg,T-shirt/top,363,545,RGB,cfe72044224414293aeb94282dd7abe5980a267d3f5cb457de63214306b4f181,True,ok,segmented,0.2211186679174484,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_36335c06df7d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_36335c06df7d.jpg,T-shirt/top,290,349,RGB,8db83442ee124589b3b6b371d82e59782f8af928a2de729bda615b7d4495fa8e,True,ok,segmented,0.1161257035647279,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_3ff41db59c62_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_3ff41db59c62.png,T-shirt/top,1135,133,RGB,,False,too_small:1135x133,segmented,0.0468285562632696,False,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_4319e2215464_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_4319e2215464.jpg,T-shirt/top,214,332,RGB,f73902837b461a2057bb958388d735d5247a184d98916487f99bc6479ff7fcbd,True,ok,segmented,0.1808899176954732,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_43417f92a4a3_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_43417f92a4a3.jpg,T-shirt/top,375,453,RGB,133063e8c87285ba74b804300aa184bc74ab758f354652fe351d688993051904,True,ok,segmented,0.2004221388367729,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_4dc0ea6cc3dc_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_4dc0ea6cc3dc.jpg,T-shirt/top,217,353,RGB,d18025a467344b29bd9799afc6c2e202e730df6a6f249f9f1dad6380e3a8a003,True,ok,segmented,0.085077392120075,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_531965ae670c_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_531965ae670c.jpg,T-shirt/top,788,751,RGB,211589b3063efcf7d6acf514ad0494a43e0678072a1f72dbdb25cf39b9ab3e1e,True,ok,segmented,0.2039226666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_593d38a57918_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_593d38a57918.png,T-shirt/top,1135,133,RGB,,False,too_small:1135x133,segmented,0.0468285562632696,False,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_61227887ab6d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_61227887ab6d.jpg,T-shirt/top,235,396,RGB,b6487b270c90c26734029efb0985f8961d05154c226f5ee682d457052e0de5a3,True,ok,segmented,0.2472633744855967,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_61b1a4dc86ca_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_61b1a4dc86ca.jpg,T-shirt/top,255,302,RGB,afabc9f57658a9cc2580d6463827c1094ec98dad892320f863e59cfdbf816d12,True,ok,segmented,0.2004835390946502,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_6716b2eca1b7_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_6716b2eca1b7.jpg,T-shirt/top,662,856,RGB,11e69b5ea9ee8fc771104ea79d4059527fa586af74591ce087c226f198e66f68,True,ok,segmented,0.1923246666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_680cd367d03b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_680cd367d03b.jpg,T-shirt/top,404,476,RGB,a5f212493dd1eb4f460405d656b004c4802fff46d7406406418a1f370924628b,True,ok,segmented,0.238374765478424,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_6df539a63488_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_6df539a63488.jpg,T-shirt/top,648,685,RGB,c183094e11b58e32047124f0dfe3d6a5d70f355dd5897551ab251914894a4aa3,True,ok,segmented,0.1502706666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_71996ee72661_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_71996ee72661.jpg,T-shirt/top,628,766,RGB,50014ce7469f48cf0ebced8758706aa865962715c1c1727b1bd5331b9951cbf0,True,ok,segmented,0.1582893333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_7ac5da8696cf_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_7ac5da8696cf.jpg,T-shirt/top,264,302,RGB,2e213b2a790261f1fcb8b02b1de4822384d93e83d05bc7b9582979e21ee57471,True,ok,segmented,0.0846482176360225,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_7b5e0d528356_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_7b5e0d528356.jpg,T-shirt/top,270,401,RGB,cfb70ac590255fa0264c38f2cc77e82c0252b3166a4e476547825776f197ee43,True,ok,segmented,0.1361468105065666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_7c13ad354e73_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_7c13ad354e73.jpg,T-shirt/top,611,727,RGB,323ea743ded66cd201fca89b56dcdc3e48883211f0cabcb35f7fff11347e6d19,True,ok,segmented,0.1486553333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_81f0c8f12128_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_81f0c8f12128.jpg,T-shirt/top,1030,1188,RGB,4bee606aab77b756adf90855216f8cfb0348d12edda1d8f9b672f30996b9faae,True,ok,segmented,0.069412064098946,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_86dd0692787d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_86dd0692787d.jpg,T-shirt/top,607,697,RGB,03ba56a8919da43c18b1e34c0c48970a2a46c4864876da77a1ce0b7949e321e0,True,ok,segmented,0.1435833333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_8c928f9330de_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_8c928f9330de.jpg,T-shirt/top,180,237,RGB,b924e876e09868991cabdae5d1139f6e0c7a5f734f8c518516547107a5fb7980,True,ok,segmented,0.1117798353909465,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_9acfea72b4f9_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_9acfea72b4f9.jpg,T-shirt/top,177,246,RGB,54f0633b5629e4b1d8a400c498580367ba135cbf1230f381f775b6d686b12e5b,True,ok,segmented,0.13059670781893,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_a177b711ef98_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_a177b711ef98.jpg,T-shirt/top,608,951,RGB,82a6b69f49a975aaad821991e9a7f7781b89bbf7b260871c8a73acb8b4226a1c,True,ok,segmented,0.218408,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_a42a393423a9_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_a42a393423a9.jpg,T-shirt/top,390,461,RGB,34beb95bf5407065c063847937b7815650b20ccb85fcea635027bde8fb59a70f,True,ok,segmented,0.0682566666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_a7d2b6c9a8d9_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_a7d2b6c9a8d9.jpg,T-shirt/top,658,1100,RGB,c7be4630f2e8e34b8134b10e1f1368e9e8be645db50cefe38c3c37648832b5a9,True,ok,segmented,0.2467646666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_aae4a1a4ec59_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_aae4a1a4ec59.jpg,T-shirt/top,705,851,RGB,c8bc931377f363e2f387bcdce92d56db71880d803ce11cfef50fa1c78bf6d2b5,True,ok,segmented,0.2002253333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ab7875d6832d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ab7875d6832d.jpg,T-shirt/top,280,361,RGB,578a9bdca92527cba2c573b99fb8729e770fec59d9b1d3e223c2192ee71dfec6,True,ok,segmented,0.230869341563786,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_adb70f5f5dba_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_adb70f5f5dba.jpg,T-shirt/top,417,536,RGB,5ee960ca4df230048d1e13b4969d1498c64d01185e98987607a36648c957c504,True,ok,segmented,0.230687148217636,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_afce5f125314_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_afce5f125314.jpg,T-shirt/top,178,280,RGB,f266bfb2a14df119f7ca9984ae0a43e656cdae4cf4f5ee7996c17e1a2ae6f85f,True,ok,segmented,0.0606683864915572,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b2b1364c2e7b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_b2b1364c2e7b.jpg,T-shirt/top,410,434,RGB,9529f47eb0b3423ff8bdd57da7c7edc1a3a7fa46fb20ac276c7bef8a647ec565,True,ok,segmented,0.0651653333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b7a1a40c76fb_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_b7a1a40c76fb.jpg,T-shirt/top,402,518,RGB,181ed1c58fe838bbd771edb14e961268af8679223a51008ab111284181e351e1,True,ok,segmented,0.0779406666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b9e51d9b9728_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_b9e51d9b9728.jpg,T-shirt/top,273,321,RGB,5c22106386e58167790ab98fa5d4c3f5cc2cd038d5cdb93df24823b71485dacb,True,ok,segmented,0.2387345679012345,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ba1db65b9086_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ba1db65b9086.jpg,T-shirt/top,177,276,RGB,0670dfcadb69359fbcff8892af1ee7c42fd305488199690d7990f3cafa5191b0,True,ok,segmented,0.1193055555555555,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_bfbd5a908629_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_bfbd5a908629.jpg,T-shirt/top,213,255,RGB,ba899f637bfba29eff8201126c175f721632760aee17fbd13d16f96daaeb80e3,True,ok,segmented,0.0685272045028142,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_c0cd8f632d12_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_c0cd8f632d12.jpg,T-shirt/top,506,750,RGB,3614663d0068cb2ddeb8d7e3acf4ebf0bf4ce41b0791b30c7a17c498144bd4b7,True,ok,segmented,0.1361,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_c7280abc2001_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_c7280abc2001.jpg,T-shirt/top,220,302,RGB,02fb85a2358feeb892c13ab850c0dc1409549f0f4692e4e845915967985309a4,True,ok,segmented,0.0843597560975609,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_d2ae4ba8280d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_d2ae4ba8280d.jpg,T-shirt/top,261,357,RGB,e15dd4382bfadd58bef35f387d961a4b62f5c410507dfadaed2d8156a7130f13,True,ok,segmented,0.118468574108818,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_d79b1a141104_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_d79b1a141104.jpg,T-shirt/top,177,204,RGB,82a1cdd665d8a387cd48fa93a9db375b12bd990625db4bf164f08ee2dd877d11,True,ok,segmented,0.084753086419753,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_e39f833af212_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_e39f833af212.jpg,T-shirt/top,231,284,RGB,52aecaf91a8f54c4ac5edba13cf9b390ab253a1cf1d5fff3e08880f6a1516687,True,ok,segmented,0.1546862139917695,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_e633aa47fe45_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_e633aa47fe45.jpg,T-shirt/top,342,416,RGB,5d83b883749dd2d940e27858b28ee1726418d66fc9e0796dc4f3b604852a49ef,True,ok,segmented,0.1550351782363977,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ef4151315c31_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ef4151315c31.jpg,T-shirt/top,316,493,RGB,6c8388b95d45174c98da9ad195f55efab472d41f9fda60eb85927294e7eecb08,True,ok,segmented,0.1807363977485928,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_f0064e8fece7_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_f0064e8fece7.jpg,T-shirt/top,349,585,RGB,2aa7af251dd91fd5a5a1bbbb6486835792c48bf230cfe9d0d466bd0a2acae022,True,ok,segmented,0.2465290806754221,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ff9555226b17_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ff9555226b17.jpg,T-shirt/top,397,475,RGB,62e2c5b3b3abf65a83360b64c879ca9b23c4c9e2eb7075616cc65e0aa54e0b10,True,ok,segmented,0.0690053333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_00351b9b74fe_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_00351b9b74fe.jpg,T-shirt/top,364,441,RGB,08f16822db52971d91d7e6d26edbfe307041dd664ab06e9050c0e03c2518ff6d,True,ok,segmented,0.1898874296435272,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_091459355b2d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_091459355b2d.jpg,T-shirt/top,160,244,RGB,e2bfbd8230acc2381101cf4d26b2ea1d3a3a9591c59b14c653b34befeedde006,True,ok,segmented,0.09934670781893,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_0b27ff4344e8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_0b27ff4344e8.jpg,T-shirt/top,331,450,RGB,175e78ba9a46da3fecfe37436a670fb1090888fbc2a129ef2bb2e99b9eb9796c,True,ok,segmented,0.15187382739212,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_0e459158782e_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_0e459158782e.jpg,T-shirt/top,219,243,RGB,5f37783cab68779623482e8f6b08b16ba0eff241942063cf5884a8f8b7525cdb,True,ok,segmented,0.1369753086419753,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_137ee632ca9b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_137ee632ca9b.jpg,T-shirt/top,237,257,RGB,ea96f465663ddcaf368ed7b02e05ca4d00c92b2ef636663339219146ea9c401f,True,ok,segmented,0.1770164609053497,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_1926bcf698ef_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_1926bcf698ef.jpg,T-shirt/top,243,301,RGB,7fcaa6d45c39041e890846d1c68944e6d03ec43e980c30e00f1430b6c9b6c9d0,True,ok,segmented,0.1897736625514403,False,True
