path,source_path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,segmentation_status,mask_area_ratio,is_duplicate,usable
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_2b228eec5482_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_2b228eec5482.jpg,T-shirt/top,1000,1500,RGB,7cb1345a85e2e6c28f3bcd8f03ca3a044c9bad812b7f3a781e1151e77872b2f5,True,ok,segmented,0.162876,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_2d0c63c2dcba_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_2d0c63c2dcba.jpg,T-shirt/top,533,800,RGB,f412186114cd83594ac8b619f83dd346e7ad61b230178132a90c4d1874b1dfa7,True,ok,segmented,0.1115220450281425,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_2f445afef59d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_2f445afef59d.jpg,T-shirt/top,533,800,RGB,4395ba93e28f7581e26b7f832193d2f7cbf7cdc5cf9823689155e038da731254,True,ok,segmented,0.2015032833020638,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_30813ac91552_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_30813ac91552.jpg,T-shirt/top,533,800,RGB,f0e4f091297b2223d6fbf9dc0c9b0b2758edf5db96cc94ce2ec8aa8dafe3f681,True,ok,segmented,0.1301219512195122,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_34cb1fc06a1c_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_34cb1fc06a1c.jpg,T-shirt/top,533,800,RGB,35ddc2b88429637c0e384bad7340d402b0fa753141a5e1009f8f9e02f8ad7110,True,ok,segmented,0.2211186679174484,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_36335c06df7d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_36335c06df7d.jpg,T-shirt/top,533,800,RGB,aec5a850298d083cd76cf1fca6facc3e65a2cc219dfee042ca58795c1209e520,True,ok,segmented,0.1161257035647279,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_3ff41db59c62_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_3ff41db59c62.png,T-shirt/top,1200,628,RGB,3c65c8fd4e6d8bed7f608f5c6d59884fcee7f1b287a677db69ff271b0940fadd,True,ok,segmented,0.0468285562632696,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_4319e2215464_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_4319e2215464.jpg,T-shirt/top,360,540,RGB,2751849865412d1e0cc4737335603ad7a64935d617c4de2e231c8cf52e9c8e8e,True,ok,segmented,0.1808899176954732,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_43417f92a4a3_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_43417f92a4a3.jpg,T-shirt/top,533,800,RGB,97b16a41d35d76017aad2a65ea7e5eb98241d4984ab0db13c4028bacd9b1b97a,True,ok,segmented,0.2004221388367729,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_4dc0ea6cc3dc_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_4dc0ea6cc3dc.jpg,T-shirt/top,533,800,RGB,2bab66c2145a14cd6c212fa0de57ca6ac089bd17be2d0199f19f6929e0d07e25,True,ok,segmented,0.085077392120075,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_531965ae670c_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_531965ae670c.jpg,T-shirt/top,1000,1500,RGB,44e18ecaf795a0b2fc6079ddf78ded44240c83db77780ba3e9153313bb7c3468,True,ok,segmented,0.2039226666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_593d38a57918_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_593d38a57918.png,T-shirt/top,1200,628,RGB,3c65c8fd4e6d8bed7f608f5c6d59884fcee7f1b287a677db69ff271b0940fadd,True,ok,segmented,0.0468285562632696,True,False
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_61227887ab6d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_61227887ab6d.jpg,T-shirt/top,360,540,RGB,99f3ba60cba42d6647f4e8cb80ec73e8df03add01dab97f9d4a2dd9c4d75008e,True,ok,segmented,0.2472633744855967,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_61b1a4dc86ca_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_61b1a4dc86ca.jpg,T-shirt/top,360,540,RGB,2912b19254dfb2b97de9164fd9dcc1e0d56978bf545e7f8f86b5f57ad67fc643,True,ok,segmented,0.2004835390946502,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_6716b2eca1b7_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_6716b2eca1b7.jpg,T-shirt/top,1000,1500,RGB,8a8fba5b6f62c2692d09c31cdc456f3f777b2bf1af5040a996fcdf2d199b634c,True,ok,segmented,0.1923246666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_680cd367d03b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_680cd367d03b.jpg,T-shirt/top,533,800,RGB,c171322e62237ca8f44113c9b0409dd846779a147ab782623397960e74e07301,True,ok,segmented,0.238374765478424,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_6df539a63488_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_6df539a63488.jpg,T-shirt/top,1000,1500,RGB,95bc743803561636923b252f20a2ab94423f09ea174a5b6672a747ca8e648320,True,ok,segmented,0.1502706666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_71996ee72661_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_71996ee72661.jpg,T-shirt/top,1000,1500,RGB,7b4ad9d32efb5a91b1dd6000c4bf2126fc3fccd6f177accfb5c95f3ad9d68b11,True,ok,segmented,0.1582893333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_7ac5da8696cf_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_7ac5da8696cf.jpg,T-shirt/top,533,800,RGB,1c9d9fcd9d5e2c1139dbc937733ec109b2acac9f71826f0ee5d3012aca0ee25f,True,ok,segmented,0.0846482176360225,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_7b5e0d528356_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_7b5e0d528356.jpg,T-shirt/top,533,800,RGB,6ed7370230c5a006abfd54b429e5d2653ad8eb940c8a5d13591ea397693283d1,True,ok,segmented,0.1361468105065666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_7c13ad354e73_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_7c13ad354e73.jpg,T-shirt/top,1000,1500,RGB,5922af492deb10b290f4b865ee8f9bd8829877aa4cfad90436edddd4e2cba54c,True,ok,segmented,0.1486553333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_81f0c8f12128_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_81f0c8f12128.jpg,T-shirt/top,2686,4029,RGB,a8dc411d9bede1b31572e2321a42ce8d23d99e0bc1113d76a493dcd7a0679a92,True,ok,segmented,0.069412064098946,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_86dd0692787d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_86dd0692787d.jpg,T-shirt/top,1000,1500,RGB,0763fd5e1747cfca872689542fc8d622f9edfedb9db61f63ec33a27597525667,True,ok,segmented,0.1435833333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_8c928f9330de_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_8c928f9330de.jpg,T-shirt/top,360,540,RGB,c407c5e5159077efd9ac9c47cb7c85bcb0e0dbaa941bc8659c3fd830e78add3d,True,ok,segmented,0.1117798353909465,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_9acfea72b4f9_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_9acfea72b4f9.jpg,T-shirt/top,360,540,RGB,94152b80835f18947b25b1958da40a93305f24f8fb7b95210edb22a0cd9e7806,True,ok,segmented,0.13059670781893,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_a177b711ef98_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_a177b711ef98.jpg,T-shirt/top,1000,1500,RGB,7051b1125387f464906172e3eae9c289bc5322adf128f8763b1438b939cb88cf,True,ok,segmented,0.218408,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_a42a393423a9_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_a42a393423a9.jpg,T-shirt/top,1000,1500,RGB,e472f8d15c765e339f929b35a44a0804f14c01e0c7ff6c52f4605fd510c48625,True,ok,segmented,0.0682566666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_a7d2b6c9a8d9_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_a7d2b6c9a8d9.jpg,T-shirt/top,1000,1500,RGB,e84112f1ff50cbad54d4b0fe0b6a81197253b97c5ace5cff85930c26ac0bfe76,True,ok,segmented,0.2467646666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_aae4a1a4ec59_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_aae4a1a4ec59.jpg,T-shirt/top,1000,1500,RGB,e3662c195621c5dd9eff9b9cce63b70b6bd20c44c9b34fcc322ef1810c500215,True,ok,segmented,0.2002253333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_ab7875d6832d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ab7875d6832d.jpg,T-shirt/top,360,540,RGB,a65258d1d30b4bfee34550b7886f27f5831a96da6f13b701e642c5918a49a401,True,ok,segmented,0.230869341563786,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_adb70f5f5dba_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_adb70f5f5dba.jpg,T-shirt/top,533,800,RGB,9369a4c5e3d9d10bb0464263b6bb8f14e66102f4367f382b8940b7ac777defe2,True,ok,segmented,0.230687148217636,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_afce5f125314_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_afce5f125314.jpg,T-shirt/top,533,800,RGB,fcc61f38f63f6afc987431124379afc740cbb03b4cf32818fbb5e7f251bb1b0a,True,ok,segmented,0.0606683864915572,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_b2b1364c2e7b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_b2b1364c2e7b.jpg,T-shirt/top,1000,1500,RGB,90e18295519d6a2ac9ea610f38721488e8b49ab39ce6a9f03b7f593123cad2b9,True,ok,segmented,0.0651653333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_b7a1a40c76fb_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_b7a1a40c76fb.jpg,T-shirt/top,1000,1500,RGB,5ae17dc80e94c7129aafbcf3604665f9cbddb1b759f9487c5e04bffd582c55a2,True,ok,segmented,0.0779406666666666,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_b9e51d9b9728_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_b9e51d9b9728.jpg,T-shirt/top,360,540,RGB,2e1b58e8945e425daf8ad06c02f86d9a3896dedf3c027f3a5aaa173c7fedfa96,True,ok,segmented,0.2387345679012345,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_ba1db65b9086_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ba1db65b9086.jpg,T-shirt/top,360,540,RGB,197d462640007f3f54a457fffe696169cdb93557b1d2e392d007954d14bc0959,True,ok,segmented,0.1193055555555555,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_bfbd5a908629_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_bfbd5a908629.jpg,T-shirt/top,533,800,RGB,0cb23c941fe86acdde7c0e0a02657fba0c3f6768120da16ddb3ea6eecfe15c28,True,ok,segmented,0.0685272045028142,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_c0cd8f632d12_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_c0cd8f632d12.jpg,T-shirt/top,1000,1500,RGB,ef6bbfb47a84746e7c0ad7e75755c5d0b71d7442c4b2ac65e4c0c7f1c60d2a84,True,ok,segmented,0.1361,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_c7280abc2001_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_c7280abc2001.jpg,T-shirt/top,533,800,RGB,590bf6f9901e51b0347ac04e1d517991cad2ae76dd94adc62f4d083d287e9d24,True,ok,segmented,0.0843597560975609,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_d2ae4ba8280d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_d2ae4ba8280d.jpg,T-shirt/top,533,800,RGB,8618990d4e11d3afb41a3b1e2f68f532ac36e4c687521100f6b1399d96495e93,True,ok,segmented,0.118468574108818,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_d79b1a141104_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_d79b1a141104.jpg,T-shirt/top,360,540,RGB,0c4cb521f15e0f168bf912ebab8739ca986793c24f9cfb560724899f1fcacc24,True,ok,segmented,0.084753086419753,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_e39f833af212_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_e39f833af212.jpg,T-shirt/top,360,540,RGB,fb3cf352e64d3bea5da7401beecef997d2967a2287c2fd0bb06be901b285ed77,True,ok,segmented,0.1546862139917695,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_e633aa47fe45_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_e633aa47fe45.jpg,T-shirt/top,533,800,RGB,9179f9c6be351f91eb4d17b2981676b454584e22633bbd6940f506982d464ef4,True,ok,segmented,0.1550351782363977,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_ef4151315c31_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ef4151315c31.jpg,T-shirt/top,533,800,RGB,4a34eda7eb03edda997730daa362b37234fecdc721a7b45f43a2c19a1fe53db3,True,ok,segmented,0.1807363977485928,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_f0064e8fece7_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_f0064e8fece7.jpg,T-shirt/top,533,800,RGB,4b41ce01726fc9ffb2b618268d3abc6987559aa28f94ec531b354d1a9d9bf808,True,ok,segmented,0.2465290806754221,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_ff9555226b17_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ff9555226b17.jpg,T-shirt/top,1000,1500,RGB,35d7d1d4ec7d5bfd66559fe0d0912b1d398d492c0448e7fa194f0630013a27d8,True,ok,segmented,0.0690053333333333,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_page_4_00351b9b74fe_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_00351b9b74fe.jpg,T-shirt/top,533,800,RGB,425314169fd9ee58721a0d360bd555edeb6071e2e0f65b354fb0a43c4f7cb838,True,ok,segmented,0.1898874296435272,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_page_4_091459355b2d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_091459355b2d.jpg,T-shirt/top,360,540,RGB,18612d2ae482304053180d9a9419c0f8cdc60acba65c20cf6b94eff7ca4499d9,True,ok,segmented,0.09934670781893,False,True
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_page_4_0b27ff4344e8_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_0b27ff4344e8.jpg,T-shirt/top,533,800,RGB,3e03c386d87c4e36a9b9dbf5ed49e41a83609b1f95e49ab92de8ee95503bbf9e,True,ok,segmented,0.15187382739212,False,True
