path,source_path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,segmentation_status,mask_area_ratio,is_duplicate,usable,split
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/coat/reformation_jackets_and_coats_b826af8d5264_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_b826af8d5264.jpg,Coat,600,800,RGB,4d75f01a6098becbac15523e7e3f4f7d8a5990e3c1c85149bd0ebeb96625d40c,True,ok,segmented,0.2615229166666666,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_4c39b9983ea6_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_4c39b9983ea6.jpg,Trouser,1345,1820,RGB,956dca7bd6be42a9ea80e863e03a13371990f088057105fd6490841ee49599dc,True,ok,segmented,0.0958723804076964,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/ankle_boot/princess_polly_boots_a4a7c6e18abb_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/princess_polly_boots_a4a7c6e18abb.jpg,Ankle boot,1344,1820,RGB,a25627b992c4a34f02637b9ca7c7f94db154b22d4cf74278e2c14c2137934725,True,ok,segmented,0.1841987997121925,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_9916e69b983b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_9916e69b983b.jpg,Trouser,1344,1819,RGB,17028d8b92fbb6ec4877d217b3839602b96e0be06b3020f37299569c09463e2a,True,ok,segmented,0.1956522094819236,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/pullover/reformation_sweaters_bb1738bd3d5a_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/reformation_sweaters_bb1738bd3d5a.jpg,Pullover,600,800,RGB,edfcf729d75489f99d54c9dff132528ab3b792910ab69746a75fe600da07e49b,True,ok,segmented,0.2191458333333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sandal/anthropologie_sandals_3b63204a2d90_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/anthropologie_sandals_3b63204a2d90.jpg,Sandal,349,523,RGB,b646a4e1c8380b3792b97bc0d8dad5dccf25500310df0def6281ca21fe14fbfe,True,ok,segmented,0.0458452722063037,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/coat/reformation_outerwear_ca725f8b335b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_ca725f8b335b.jpg,Coat,600,800,RGB,8c53f3d822b7002323049a996d5a2317051a8c610840669bafbba93a13f55cfb,True,ok,segmented,0.4274895833333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/ankle_boot/anthropologie_boot_shop_cd0a3d0795b3_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/anthropologie_boot_shop_cd0a3d0795b3.jpg,Ankle boot,349,523,RGB,ea2a634d830d5e683b5ddc3de8b9a3ef3c9a882d6d37b8cf5e2e91dc5abfc515,True,ok,segmented,0.1088934787730034,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sandal/princess_polly_sandals_30904d24464a_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/princess_polly_sandals_30904d24464a.jpg,Sandal,1344,1820,RGB,68a836c7ec444a78e187479248cf1df85946d9da6f360373ea7a01c2e63e5e64,True,ok,segmented,0.031048044217687,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sandal/urban_outfitters_sandals_fca71247551d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/urban_outfitters_sandals_fca71247551d.webp,Sandal,698,1046,RGB,dab98e6cdc0c1b9ef2c5cf4c1bfe77ee87168f16b346b56a7df2bbf8fb989e91,True,ok,segmented,0.0224569515742876,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_ab7875d6832d_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_ab7875d6832d.jpg,T-shirt/top,360,540,RGB,a65258d1d30b4bfee34550b7886f27f5831a96da6f13b701e642c5918a49a401,True,ok,segmented,0.230869341563786,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/bag/anthropologie_bags_86d44e097d52_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_86d44e097d52.jpg,Bag,349,523,RGB,73ad0b5f434237a896f9ed8d056418c2d9081a8549d9d41ac51702f4f863aa05,True,ok,segmented,0.2272540500857407,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/coat/reformation_outerwear_295b67e25630_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_295b67e25630.jpg,Coat,600,800,RGB,ee2ee54595c59b47ad1e39b5c16baa3e8b11e00f078466768154067c0fe4fac4,True,ok,segmented,0.23049375,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sandal/princess_polly_sandals_2a8312c1df1b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/princess_polly_sandals_2a8312c1df1b.jpg,Sandal,1345,1820,RGB,1838af2556ecc48446dff1008993a0be0da91ef298d30e13259a5ec51ba99a5b,True,ok,segmented,0.0435577433718697,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/dress/anthropologie_dresses_b2690778f3e2_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_b2690778f3e2.webp,Dress,349,523,RGB,8366a7f5e24fbaf3e5ca13189a45825dfeb7702322033998786d7854175898f3,True,ok,segmented,0.1681011576369523,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sneaker/anthropologie_sneakers_f3c71f9053dd_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sneaker/anthropologie_sneakers_f3c71f9053dd.jpg,Sneaker,349,523,RGB,5de7837fbbd9340137503f17bc9d49d1022d90f3f3281e5e7c2bc12600e7da96,True,ok,segmented,0.0424539931078689,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/dress/anthropologie_dresses_54545b288f7b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_54545b288f7b.jpg,Dress,349,523,RGB,d8013d3d614ee8fc5aa4e8850c48d3d34a09cd2a4e6d3dadcd4b6fb41d6b3ffd,True,ok,segmented,0.0950544303034619,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/coat/princess_polly_jackets_795f00684060_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/princess_polly_jackets_795f00684060.jpg,Coat,1344,1820,RGB,4b6385245e721864b5b5cb6da7a829a2ea441c96c1c6c3469bb8d84171bba806,True,ok,segmented,0.3900322148090005,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/ankle_boot/princess_polly_boots_0e7340a7af89_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/princess_polly_boots_0e7340a7af89.jpg,Ankle boot,1344,1820,RGB,5c6a32028eccf51385681ef7f0a4beccbec7365fc3a9694dbddf205f136a48e5,True,ok,segmented,0.0975904304029304,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/dress/princess_polly_dresses_644d2e36868a_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_644d2e36868a.jpg,Dress,1344,1820,RGB,9f2321cf3397a9bd11c9b0cb9a7c289456d3ccc2adea43ce45a71733db19574a,True,ok,segmented,0.3723058935112506,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/coat/reformation_jackets_and_coats_0d1f199a8937_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_0d1f199a8937.jpg,Coat,600,800,RGB,b4a43a8fd03fc0ce4fd3fd42c0a05fe3ebd0cb81c3413598c7c48367389dbe2d,True,ok,segmented,0.5270958333333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sneaker/anthropologie_sneakers_5d5f8c7acac3_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sneaker/anthropologie_sneakers_5d5f8c7acac3.jpg,Sneaker,349,523,RGB,6d5484c42ce852cc50a3625a220c8759ef037ec226b4f608b94d4d5aacb071aa,True,ok,segmented,0.16122546253431,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/pullover/anthropologie_sweaters_e2bbfb111624_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/anthropologie_sweaters_e2bbfb111624.jpg,Pullover,349,523,RGB,df31326a82ff18e33c77e6018ac0982da626cac69ea9b2a1014465321bd20b6e,True,ok,segmented,0.4121198507618051,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/bag/princess_polly_bags_138636bcb44b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/princess_polly_bags_138636bcb44b.jpg,Bag,1344,1820,RGB,14d0ca50c2bf58358bff5f4d0ceaf9327e0f16d4ce513c0be0c6415abd0216cc,True,ok,segmented,0.1055770866038723,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sandal/urban_outfitters_sandals_418a266d0992_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/urban_outfitters_sandals_418a266d0992.jpg,Sandal,450,675,RGB,7d17086eae7a973cef936506556c79a8e0d53ef7d188a8a3a8e5350887c410cc,True,ok,segmented,0.0242074074074074,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/ankle_boot/anthropologie_boot_shop_8b4152a96317_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/anthropologie_boot_shop_8b4152a96317.jpg,Ankle boot,349,523,RGB,14266b68b5bc0a1530404a91ee48e2086184e908de3989c5742165efb597dee4,True,ok,segmented,0.1186892898037002,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/shirt/urban_outfitters_shirts_blouses_0b7f3d258833_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/urban_outfitters_shirts_blouses_0b7f3d258833.jpg,Shirt,450,675,RGB,67bd5745c75bd24f392fc84da4925e1d95c6f8b7890723aedfd4e3e67cbfa791,True,ok,segmented,0.3119440329218107,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/sneaker/urban_outfitters_sneakers_3f91724bb04b_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sneaker/urban_outfitters_sneakers_3f91724bb04b.jpg,Sneaker,450,675,RGB,74d726ace2da6152c37b28d80b9296a0c3f1f3e07a91f4b912c8ef454e95e744,True,ok,segmented,0.0326255144032921,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/bag/anthropologie_bags_15eb6093e4a5_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_15eb6093e4a5.jpg,Bag,349,523,RGB,a881a72c035a4275272311feea093d15be680c51b1d4e93ba7271d4c8bce64a2,True,ok,segmented,0.2224109309855528,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/pullover/reformation_sweaters_c8bd53c996ec_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/reformation_sweaters_c8bd53c996ec.jpg,Pullover,600,800,RGB,a0bacbaebdaac827be00bee32774bdaa3133602a7ef181f85b319db2383b7082,True,ok,segmented,0.1988270833333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/t_shirt_top/brandy_melville_tops_3ff41db59c62_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_3ff41db59c62.png,T-shirt/top,1200,628,RGB,3c65c8fd4e6d8bed7f608f5c6d59884fcee7f1b287a677db69ff271b0940fadd,True,ok,segmented,0.0468285562632696,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/pullover/princess_polly_sweaters_71ea450245e9_overlay.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/princess_polly_sweaters_71ea450245e9.jpg,Pullover,1344,1820,RGB,c70015628891393c82c94d121cba30fdadd4be94e53b02f00ea71c8d8165f3a0,True,ok,segmented,0.2757792059131345,False,True,train
