path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,is_duplicate,usable
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_24bf3cea8019_seg.jpg,T-shirt/top,165,248,RGB,3c9662fa88bc6eb6decbb4de20e42e0eb6a769287089ffc7e71a055b4ce5496d,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_26b2bc1908d9_seg.jpg,T-shirt/top,237,308,RGB,75da029b0bb3818b6317253a3dc355dee2c383036fe41017b1f1b6db1475d0e1,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_27011dd95bb0_seg.jpg,T-shirt/top,352,458,RGB,98cdd491973df23c2f7ff47947de07a9bb6acd8d3b1308b4f71e2cf0f41b8bff,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_29cb6aeb56af_seg.jpg,T-shirt/top,546,603,RGB,bd84eaa6b63930971ea2da74c8c5c22509dbe07521f2583363af085be06be7b2,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_2b228eec5482_seg.jpg,T-shirt/top,538,1355,RGB,57afbf78d8fb9963be3b06e3494572affc1b8474b254235293a6aa9a84f7a5e7,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_2d0c63c2dcba_seg.jpg,T-shirt/top,265,351,RGB,efd4b195fec49d6cd4d677cba688251b5c56d4a7ba8746a458ad1ce9dff3488c,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_2e43213be38b_seg.jpg,T-shirt/top,165,248,RGB,74dec6b662665375f932722783de067b250c5e5d56f3d7144396b83200be85c2,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_2f445afef59d_seg.jpg,T-shirt/top,304,526,RGB,f9012aa6de1938c3ef3757fe7dc836ad66a46cd8cc2d94a185dcee5cfcc6884e,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_30813ac91552_seg.jpg,T-shirt/top,262,361,RGB,aa0f85572378d9e333f92cd563bd1bf4263a0e57e73a120dbdc43a01e047049a,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_34cb1fc06a1c_seg.jpg,T-shirt/top,363,545,RGB,cfe72044224414293aeb94282dd7abe5980a267d3f5cb457de63214306b4f181,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_36335c06df7d_seg.jpg,T-shirt/top,290,349,RGB,8db83442ee124589b3b6b371d82e59782f8af928a2de729bda615b7d4495fa8e,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_3ff41db59c62_seg.jpg,T-shirt/top,1135,133,RGB,5fa9481621a961319897ce0332d2e0f90a232ef993cbe0a78309407b68ab2117,False,too_small:1135x133,False,False
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_404dd44da929_seg.jpg,T-shirt/top,165,248,RGB,4090a5e0a4c7b2136ca596b360bd9c725d98fb342faa322868e41bd34a51f36e,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_4319e2215464_seg.jpg,T-shirt/top,214,332,RGB,f73902837b461a2057bb958388d735d5247a184d98916487f99bc6479ff7fcbd,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_43417f92a4a3_seg.jpg,T-shirt/top,375,453,RGB,133063e8c87285ba74b804300aa184bc74ab758f354652fe351d688993051904,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_49a8549255e5_seg.jpg,T-shirt/top,360,540,RGB,6587b9cf28e1775cd05acd860f5f3527305a9de0dc7917452816f8e8f362e942,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_4dc0ea6cc3dc_seg.jpg,T-shirt/top,217,353,RGB,d18025a467344b29bd9799afc6c2e202e730df6a6f249f9f1dad6380e3a8a003,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_531965ae670c_seg.jpg,T-shirt/top,788,751,RGB,211589b3063efcf7d6acf514ad0494a43e0678072a1f72dbdb25cf39b9ab3e1e,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_55d5232a7760_seg.jpg,T-shirt/top,360,540,RGB,18edeb1456391383df88ac09a02410a87554299b1a0af16c8c6878cba3b35f51,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_579e5b1e0a3f_seg.jpg,T-shirt/top,165,248,RGB,1937084f92d9b0e203b89cd2cece0b13a3978c64f0425992f988dcbb03ca02c5,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_57f3a8037840_seg.jpg,T-shirt/top,165,248,RGB,86d7022de3673e18ed07b6c3213e730507ae80c0d872ecff6e6df791cff754a2,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_580c7bd0b280_seg.jpg,T-shirt/top,430,437,RGB,d5b91e7bcef1ed3f216ce90613741c47e9f834f680a7526a7c89196089c51a81,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_593d38a57918_seg.jpg,T-shirt/top,1135,133,RGB,5fa9481621a961319897ce0332d2e0f90a232ef993cbe0a78309407b68ab2117,False,too_small:1135x133,False,False
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_61227887ab6d_seg.jpg,T-shirt/top,235,396,RGB,b6487b270c90c26734029efb0985f8961d05154c226f5ee682d457052e0de5a3,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_618152040a3e_seg.jpg,T-shirt/top,165,248,RGB,8240039151ec140324390c8aea5bd417600015d3a2ba75b3d9e7f1d6e0787677,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_61b1a4dc86ca_seg.jpg,T-shirt/top,255,302,RGB,afabc9f57658a9cc2580d6463827c1094ec98dad892320f863e59cfdbf816d12,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_6716b2eca1b7_seg.jpg,T-shirt/top,662,856,RGB,11e69b5ea9ee8fc771104ea79d4059527fa586af74591ce087c226f198e66f68,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_676a7ec2431e_seg.jpg,T-shirt/top,360,540,RGB,82ac8a9fdc15ac3af5bdd4e36f573eb262b7d38c5250168f3effc9818ba55df7,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_680cd367d03b_seg.jpg,T-shirt/top,404,476,RGB,a5f212493dd1eb4f460405d656b004c4802fff46d7406406418a1f370924628b,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_6df539a63488_seg.jpg,T-shirt/top,648,685,RGB,c183094e11b58e32047124f0dfe3d6a5d70f355dd5897551ab251914894a4aa3,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_716d392bf010_seg.jpg,T-shirt/top,165,248,RGB,e23fb2b9a855439ef6de009aa6b9ff3f6cf86b51e75913c80ba59753356e0121,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_71996ee72661_seg.jpg,T-shirt/top,628,766,RGB,50014ce7469f48cf0ebced8758706aa865962715c1c1727b1bd5331b9951cbf0,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_7ac5da8696cf_seg.jpg,T-shirt/top,264,302,RGB,2e213b2a790261f1fcb8b02b1de4822384d93e83d05bc7b9582979e21ee57471,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_7b5e0d528356_seg.jpg,T-shirt/top,270,401,RGB,cfb70ac590255fa0264c38f2cc77e82c0252b3166a4e476547825776f197ee43,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_7c13ad354e73_seg.jpg,T-shirt/top,611,727,RGB,323ea743ded66cd201fca89b56dcdc3e48883211f0cabcb35f7fff11347e6d19,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_81f0c8f12128_seg.jpg,T-shirt/top,1030,1188,RGB,4bee606aab77b756adf90855216f8cfb0348d12edda1d8f9b672f30996b9faae,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_86dd0692787d_seg.jpg,T-shirt/top,607,697,RGB,03ba56a8919da43c18b1e34c0c48970a2a46c4864876da77a1ce0b7949e321e0,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_886888e1fe21_seg.jpg,T-shirt/top,165,248,RGB,0819d9f0592b2eb47f352bbd621de705f6da5fc1231c5d01bfd727aceedaebba,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_8c928f9330de_seg.jpg,T-shirt/top,180,237,RGB,b924e876e09868991cabdae5d1139f6e0c7a5f734f8c518516547107a5fb7980,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_8e355aaeae47_seg.jpg,T-shirt/top,165,248,RGB,a6b2d99ba0b6af456bc6b3e65c3a800bba88115b8d821b7fbb83b169aa3238d8,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_98c79476a08c_seg.jpg,T-shirt/top,165,248,RGB,5da51460aef4e67de51bafd08e260a41133b7fe478d5983ed7e8fb6b1b14cf0c,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_9acfea72b4f9_seg.jpg,T-shirt/top,177,246,RGB,54f0633b5629e4b1d8a400c498580367ba135cbf1230f381f775b6d686b12e5b,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_a1060a3dcb9b_seg.jpg,T-shirt/top,165,248,RGB,ecaab917372e5ab5ee237f56adf65939a512b9cb1027f9340925aaed3ffe44b9,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_a177b711ef98_seg.jpg,T-shirt/top,608,951,RGB,82a6b69f49a975aaad821991e9a7f7781b89bbf7b260871c8a73acb8b4226a1c,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_a42a393423a9_seg.jpg,T-shirt/top,390,461,RGB,34beb95bf5407065c063847937b7815650b20ccb85fcea635027bde8fb59a70f,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_a7d2b6c9a8d9_seg.jpg,T-shirt/top,658,1100,RGB,c7be4630f2e8e34b8134b10e1f1368e9e8be645db50cefe38c3c37648832b5a9,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_aae4a1a4ec59_seg.jpg,T-shirt/top,705,851,RGB,c8bc931377f363e2f387bcdce92d56db71880d803ce11cfef50fa1c78bf6d2b5,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ab7875d6832d_seg.jpg,T-shirt/top,280,361,RGB,578a9bdca92527cba2c573b99fb8729e770fec59d9b1d3e223c2192ee71dfec6,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_adb70f5f5dba_seg.jpg,T-shirt/top,417,536,RGB,5ee960ca4df230048d1e13b4969d1498c64d01185e98987607a36648c957c504,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_afce5f125314_seg.jpg,T-shirt/top,178,280,RGB,f266bfb2a14df119f7ca9984ae0a43e656cdae4cf4f5ee7996c17e1a2ae6f85f,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b1c0097a1c90_seg.jpg,T-shirt/top,165,248,RGB,2945228f7150cd66c2033302302036ee7aab9c0293143542347ae487f52c6b4a,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b2b1364c2e7b_seg.jpg,T-shirt/top,410,434,RGB,9529f47eb0b3423ff8bdd57da7c7edc1a3a7fa46fb20ac276c7bef8a647ec565,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b37ec980794a_seg.jpg,T-shirt/top,165,248,RGB,0e67068e63a38967d645e04440febffd3b4437adb3ac9222995a04a85d5ff2c1,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b7a1a40c76fb_seg.jpg,T-shirt/top,402,518,RGB,181ed1c58fe838bbd771edb14e961268af8679223a51008ab111284181e351e1,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b9e51d9b9728_seg.jpg,T-shirt/top,273,321,RGB,5c22106386e58167790ab98fa5d4c3f5cc2cd038d5cdb93df24823b71485dacb,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ba1db65b9086_seg.jpg,T-shirt/top,177,276,RGB,0670dfcadb69359fbcff8892af1ee7c42fd305488199690d7990f3cafa5191b0,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_bd60d5e5e1b0_seg.jpg,T-shirt/top,1000,1500,RGB,d6f2eb44bf7ff9633b798352270d8519d5a6a21b641de28a8f02754a92d79e4d,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_bfbd5a908629_seg.jpg,T-shirt/top,213,255,RGB,ba899f637bfba29eff8201126c175f721632760aee17fbd13d16f96daaeb80e3,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_c0cd8f632d12_seg.jpg,T-shirt/top,506,750,RGB,3614663d0068cb2ddeb8d7e3acf4ebf0bf4ce41b0791b30c7a17c498144bd4b7,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_c150237cec00_seg.jpg,T-shirt/top,165,248,RGB,284debf38e19ae020f35081d6fc7f158f874635ffe061ac373b1c37034b40c7b,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_c7280abc2001_seg.jpg,T-shirt/top,220,302,RGB,02fb85a2358feeb892c13ab850c0dc1409549f0f4692e4e845915967985309a4,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_cf8c1adc7b10_seg.jpg,T-shirt/top,360,540,RGB,a8dd8d7c1f92da634de18f0eb3eaf63c78e15c64b073b8e2f188ff2df9dbc4e6,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_d2ae4ba8280d_seg.jpg,T-shirt/top,261,357,RGB,e15dd4382bfadd58bef35f387d961a4b62f5c410507dfadaed2d8156a7130f13,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_d79b1a141104_seg.jpg,T-shirt/top,177,204,RGB,82a1cdd665d8a387cd48fa93a9db375b12bd990625db4bf164f08ee2dd877d11,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_e2ce7a72a21b_seg.jpg,T-shirt/top,360,540,RGB,9bcfa3d998e83471608cb8c2e21bdce1b16072e200ee3d0d5187932f379e552b,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_e39f833af212_seg.jpg,T-shirt/top,231,284,RGB,52aecaf91a8f54c4ac5edba13cf9b390ab253a1cf1d5fff3e08880f6a1516687,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_e633aa47fe45_seg.jpg,T-shirt/top,342,416,RGB,5d83b883749dd2d940e27858b28ee1726418d66fc9e0796dc4f3b604852a49ef,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_e7e961f60c24_seg.jpg,T-shirt/top,165,248,RGB,46e002337e47c3962f7fbf6bf6c82aff4075ecb720afe81e591fba0157ba1260,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ef4151315c31_seg.jpg,T-shirt/top,316,493,RGB,6c8388b95d45174c98da9ad195f55efab472d41f9fda60eb85927294e7eecb08,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_f0064e8fece7_seg.jpg,T-shirt/top,349,585,RGB,2aa7af251dd91fd5a5a1bbbb6486835792c48bf230cfe9d0d466bd0a2acae022,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_ff9555226b17_seg.jpg,T-shirt/top,397,475,RGB,62e2c5b3b3abf65a83360b64c879ca9b23c4c9e2eb7075616cc65e0aa54e0b10,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_00351b9b74fe_seg.jpg,T-shirt/top,364,441,RGB,08f16822db52971d91d7e6d26edbfe307041dd664ab06e9050c0e03c2518ff6d,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_044c789ddf04_seg.jpg,T-shirt/top,165,248,RGB,82c65fb0feede867ff05b981121b21fd05ae0f3d07f67209087901f8acf79038,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_091459355b2d_seg.jpg,T-shirt/top,160,244,RGB,e2bfbd8230acc2381101cf4d26b2ea1d3a3a9591c59b14c653b34befeedde006,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_0b27ff4344e8_seg.jpg,T-shirt/top,331,450,RGB,175e78ba9a46da3fecfe37436a670fb1090888fbc2a129ef2bb2e99b9eb9796c,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_0e459158782e_seg.jpg,T-shirt/top,219,243,RGB,5f37783cab68779623482e8f6b08b16ba0eff241942063cf5884a8f8b7525cdb,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_1035e9c74de8_seg.jpg,T-shirt/top,165,248,RGB,ddfe6190bfe7c9801d8fdc4fb7a16e2e650da0ed367a527a8db4899d7dacc618,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_11ac445273be_seg.jpg,T-shirt/top,165,248,RGB,f89daf3a019baa77e9b36609d0ca46a9bbee8c05a9eb48340b4b4cae86bf496a,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_137ee632ca9b_seg.jpg,T-shirt/top,237,257,RGB,ea96f465663ddcaf368ed7b02e05ca4d00c92b2ef636663339219146ea9c401f,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_17c4dbab344d_seg.jpg,T-shirt/top,165,248,RGB,b31e0e970fe67d989f9a10606d570f389a88187c83e4bbc951ab1c3ae52b1c33,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_1926bcf698ef_seg.jpg,T-shirt/top,243,301,RGB,7fcaa6d45c39041e890846d1c68944e6d03ec43e980c30e00f1430b6c9b6c9d0,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_1bffb93d424b_seg.jpg,T-shirt/top,352,380,RGB,314a29224f89c773bf6ad2f0ee170ae01d39fd20fd8f6ed5b1f37558a1e46ca1,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_1f9114b04f5d_seg.jpg,T-shirt/top,251,345,RGB,b56096aff959b00157e81d93da6db32ab89717eeaef1bc7b6b57089cbede2f21,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_2902642fc5cf_seg.jpg,T-shirt/top,165,248,RGB,4f07f3326dfda1b1e10eefea7e87346ec550cdf7f471215babb4fa54370d40a7,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_2df46b6736d2_seg.jpg,T-shirt/top,415,478,RGB,a26dce762fa7dbea0c081af07b8f46ae5e90da2bcd4b8420ced9264571960126,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_31f46c6d9e2d_seg.jpg,T-shirt/top,246,299,RGB,f8fd1627dbe3814d5e5c480bbb075585cda274aa449228fab172e6fd96fbdf90,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_3d8afe4e68be_seg.jpg,T-shirt/top,267,329,RGB,77fca0654f745791e2c89b00e16fb855121dd0020a69d3af2db0033e047f99aa,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_3e6105fc11a5_seg.jpg,T-shirt/top,172,218,RGB,cd44462a6c211d7b4b878645f895f65373e2a776696929cc990d960ff08c0cd2,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_46f611a3a5a9_seg.jpg,T-shirt/top,165,248,RGB,bc19806e359c825cb802b87a51e82f459d304ee430f05e138e5f8620f1566941,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_482bb4971a05_seg.jpg,T-shirt/top,360,540,RGB,4ec4a5d0df4dc0324d3b7265ade710efdb0b8cf0ad329989555671b8303c59a0,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_496a04d4779c_seg.jpg,T-shirt/top,165,248,RGB,94b79c14eef8ac44c6a9334e3a79df0f1fbbca308110a675e21b6488e20e78f0,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_49b7d1b6b021_seg.jpg,T-shirt/top,165,201,RGB,56fbbd93f7e75f9e12935ef3fb8bcace2d823f5cf78eb64b61d0d4d5e5f61835,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_49b800a8ac33_seg.jpg,T-shirt/top,533,645,RGB,fa3cc252d26dc4134a95a140e2b9aff5a45f6f9b4c81496c0484bcd96605fecf,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_4fdf81322eaa_seg.jpg,T-shirt/top,165,248,RGB,c2649790a2601d7074de9e49d8c4ce8b41be5f808d10c1487785688861eddef9,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_50d2e51ae671_seg.jpg,T-shirt/top,168,320,RGB,111d090933d0ec63630f038c3105ed98cac578e03e2e827b826524e483dd66d0,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_532c3d3cdb71_seg.jpg,T-shirt/top,247,460,RGB,cca1fb865ebcbbb42191b3f6dd847f3b17ad57e899912e63234f1764a838266f,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_53a456d2c632_seg.jpg,T-shirt/top,165,248,RGB,5f36ba056e2eea923853b12f0872bc5314f4576f0cf1d27d5c7d06a0fe2c6472,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_5b2aae6624ba_seg.jpg,T-shirt/top,221,276,RGB,d05b5ebbf67f55a2462611dcee8d5d8d1abfee8b377458280f6fa029d3f19010,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_5f5de885e34a_seg.jpg,T-shirt/top,165,248,RGB,cab95464a1cc31d8b4a62ae546eb536e628224c63f1f338f41883ea732fadad5,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_65081fb9ad2f_seg.jpg,T-shirt/top,165,248,RGB,f925e654e82fed826fd41ec60dca1f186945827041b668eede29c05f38537ae9,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_6ccd83a92420_seg.jpg,T-shirt/top,165,248,RGB,9e188cbe3a4ff903118195432f8cd780317aebae6379b095867c878d8ff26b39,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_6e53f7edff5e_seg.jpg,T-shirt/top,267,396,RGB,a4e85f6f96682e254a673a5cf4972f4b716d861be979476420d32d6485beddd5,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_6ee344ced5f2_seg.jpg,T-shirt/top,335,449,RGB,12d0125380744a1e590c23831ce67803f95922576eaa8fcdb895079bf26c87f4,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_703501a2ce61_seg.jpg,T-shirt/top,323,359,RGB,fa3fad028ccb1f30d174778fb31388cf436f472eb743dbc52bde2d7210738b80,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_703524a05112_seg.jpg,T-shirt/top,236,347,RGB,574ed87050f6170fd2985810579bd75f73b05f913a432ac217c5d371eb20e910,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_71b185967c23_seg.jpg,T-shirt/top,231,270,RGB,a5542e57581baf47a44bd3f34ac566652911667e19b2452071bd84c8abd6ac5f,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_725dd10599fe_seg.jpg,T-shirt/top,165,248,RGB,20bcf63015fabff9c6a500ed04550c27d6418682df51a10501e6f7cf035c0249,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_750e24641e84_seg.jpg,T-shirt/top,165,248,RGB,0cfe60a943abe4008fe35ec506714f68be28c1d56aa2cfbf7f04a074fce534a2,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_83fea7ea8895_seg.jpg,T-shirt/top,161,195,RGB,d9cf4a7ec35573cf5fa61de29302701ffcf236c97d510cb1fdc6b12ef4bed835,True,ok,False,True
data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_8c2b4aead1f4_seg.jpg,T-shirt/top,165,248,RGB,1580534c6e7ead3039a4116299d1eedd3da54e30f266e3c597ee7694f78d1509,True,ok,False,True
