path,source_path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,segmentation_status,mask_area_ratio,is_duplicate,usable,split
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_3d8afe4e68be_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_3d8afe4e68be.jpg,T-shirt/top,267,329,RGB,77fca0654f745791e2c89b00e16fb855121dd0020a69d3af2db0033e047f99aa,True,ok,segmented,0.1066979362101313,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sneaker/urban_outfitters_sneakers_361a76386571_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sneaker/urban_outfitters_sneakers_361a76386571.webp,Sneaker,327,236,RGB,f9e83e3a5674e1b6262fdcc847a5937805bb27640d03a4020cfe6538ec507b83,True,ok,segmented,0.0828151451566069,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/anthropologie_dresses_9f0301d40c25_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_9f0301d40c25.jpg,Dress,178,407,RGB,335714f7935102825b9045f3f5bbc77f258b6fc49f4a79d7e9a89a10669e76d2,True,ok,segmented,0.1969352479359218,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_b1c141c079e8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_b1c141c079e8.jpg,Dress,812,1035,RGB,d04e28dc46e5506f64cd86c1cef78195e59fd805153b8bb23465b26129de8bec,True,ok,segmented,0.1611312794348508,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_2b228eec5482_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_2b228eec5482.jpg,T-shirt/top,538,1355,RGB,57afbf78d8fb9963be3b06e3494572affc1b8474b254235293a6aa9a84f7a5e7,True,ok,segmented,0.162876,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_4ada95b194a7_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_4ada95b194a7.jpg,Dress,1291,1403,RGB,7392992def05a591bca5e75a245d8b839a60830e2dcce4932193439811231eb1,True,ok,segmented,0.2290284863945578,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sandal/princess_polly_sandals_391346177b48_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/princess_polly_sandals_391346177b48.jpg,Sandal,1215,460,RGB,29c6103bd42053e344e4bfcfaf9da7e07b09f308b9e419d686a5345e30383aa8,True,ok,segmented,0.0320287970957613,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_a2e6df7c65d4_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_a2e6df7c65d4.jpg,Coat,286,264,RGB,5b2a2100b35ba427f03e07fa340b8ed5b84fd9bd8c31e737682b838e1310733a,True,ok,segmented,0.0858541666666666,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/reformation_tops_45771e24bb64_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/reformation_tops_45771e24bb64.jpg,T-shirt/top,351,325,RGB,27298bbaf9f57c85bc6f1c4e00cd064c5152efcda3943c8dea18dd95c89e39cf,True,ok,segmented,0.12729375,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_fdd22e2e4ead_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_fdd22e2e4ead.jpg,T-shirt/top,228,303,RGB,7b96cd0a09da7acc60cbff90daba0bcb4241a113256b9e07ce79a287ad5ad0c1,True,ok,segmented,0.1868569958847736,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/anthropologie_dresses_a51ba1949f79_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_a51ba1949f79.jpg,Dress,204,368,RGB,c0f276efe62ef39f200ae3af1103a273d2913a6b5b8a8c55c9a66839f08a1dae,True,ok,segmented,0.126381302492234,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_9b883a274047_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_9b883a274047.jpg,Bag,349,273,RGB,22c5ed4ece9ecd2a452d6f036d74b5af64e10071e4f36dc51aa9d5983384dcaa,True,ok,segmented,0.2697354364011899,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_39593c953ee1_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_39593c953ee1.jpg,Coat,455,540,RGB,110f7a4bbb7d59acfcd6c195af642a24072ecd32ee091ab649a4559fa84caa00,True,ok,segmented,0.2541791666666667,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_jackets_and_coats_6289a8e0b47d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_6289a8e0b47d.jpg,Coat,489,605,RGB,b6039ae67b73d9bf1540c78fc3b855e0bb0015f3a210a1af24fbe5d985fd2324,True,ok,segmented,0.25419375,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/princess_polly_bags_2e78053ed613_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/princess_polly_bags_2e78053ed613.jpg,Bag,1018,1369,RGB,1c38e84d81322b55c138a07c20d7ef52119c4ff6962c6be614ee9d90442fca97,True,ok,segmented,0.101168387915914,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_259d6db29d89_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_259d6db29d89.jpg,Bag,330,463,RGB,8814186b0ee4aaf8916eee4349d63695e80b8002d97b6a6e016d9ed8255484d9,True,ok,segmented,0.0383121401217354,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_jackets_and_coats_b826af8d5264_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_b826af8d5264.jpg,Coat,476,594,RGB,a6b943e82004fdf0db08757ebb9655ed7776a27fc14f5d7c3e37e1d8fa2c08ea,True,ok,segmented,0.2615229166666666,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_4c39b9983ea6_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_4c39b9983ea6.jpg,Trouser,361,1156,RGB,8597806a0feff22eab41654fb371be30418a62d84f7f8546122938a5a037949c,True,ok,segmented,0.0958723804076964,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/ankle_boot/princess_polly_boots_a4a7c6e18abb_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/princess_polly_boots_a4a7c6e18abb.jpg,Ankle boot,1242,1085,RGB,321eb0186050acea88c2f776483e4aae53816addee845424a1a2c6f31d754a3c,True,ok,segmented,0.1841987997121925,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_9916e69b983b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_9916e69b983b.jpg,Trouser,575,1523,RGB,6c211669173b4c4927454550afc977e8e5aa8d4ccd2fed37151727491d3a7567,True,ok,segmented,0.1956522094819236,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/pullover/reformation_sweaters_bb1738bd3d5a_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/reformation_sweaters_bb1738bd3d5a.jpg,Pullover,530,566,RGB,61462fb396679ad3fb0f5852d292bb73d9082b7607e4e8c3fb121100b8e4c918,True,ok,segmented,0.2191458333333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sandal/anthropologie_sandals_3b63204a2d90_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/anthropologie_sandals_3b63204a2d90.jpg,Sandal,344,205,RGB,80333ad5da15dfcab9a0f2f51a360c10d4939a9a3d5463d2d6013cd5892a6092,True,ok,segmented,0.0458452722063037,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_ca725f8b335b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_ca725f8b335b.jpg,Coat,431,773,RGB,5f3e62227e33b8399df78cf680e9c260555ef3c48524245960d2a6485bc07179,True,ok,segmented,0.4274895833333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/ankle_boot/anthropologie_boot_shop_cd0a3d0795b3_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/anthropologie_boot_shop_cd0a3d0795b3.jpg,Ankle boot,349,397,RGB,af6b9414b03d0d203bb2ad3b75ed65f102b2fd59211d798a927b15f1e6647fd5,True,ok,segmented,0.1088934787730034,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sandal/princess_polly_sandals_30904d24464a_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/princess_polly_sandals_30904d24464a.jpg,Sandal,980,404,RGB,fb4aeaa92138176fa203e4d115c32e2b8ae25b7e80985fb7ae71c52d843509ae,True,ok,segmented,0.031048044217687,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sandal/urban_outfitters_sandals_fca71247551d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/urban_outfitters_sandals_fca71247551d.webp,Sandal,585,193,RGB,e62f24d5eae72cd491af0ff066f563abd1e6bf2d0b974d3cdd9006d8af58ee00,True,ok,segmented,0.0224569515742876,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_9f58dfec0518_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_9f58dfec0518.jpg,T-shirt/top,330,410,RGB,3936c14d24c0968007c12a9bc78f3c0bafcaf211f0df90865121e0153a029acc,True,ok,segmented,0.1564751407129456,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_86d44e097d52_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_86d44e097d52.jpg,Bag,306,514,RGB,a641f82b529bdabdc576a265dbda7ab196d94547551e3f6681b01d02906b0005,True,ok,segmented,0.2272540500857407,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_295b67e25630_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_295b67e25630.jpg,Coat,394,533,RGB,df930188bfe4327538c79b80762876964dac058907d4e40e7a599ba4f3cd15ad,True,ok,segmented,0.23049375,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sandal/princess_polly_sandals_2a8312c1df1b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/princess_polly_sandals_2a8312c1df1b.jpg,Sandal,1103,586,RGB,f383a5b9a64ff2870d02ab3701671ead161d948b43cf8a7289b5f404538cdada,True,ok,segmented,0.0435577433718697,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/anthropologie_dresses_b2690778f3e2_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_b2690778f3e2.webp,Dress,203,353,RGB,153b5f022acf29064895134f556a366b74ec58a42135e5e1abbda520e231769b,True,ok,segmented,0.1681011576369523,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sneaker/anthropologie_sneakers_f3c71f9053dd_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sneaker/anthropologie_sneakers_f3c71f9053dd.jpg,Sneaker,349,279,RGB,0c47f34d58cd0f8d086a1482b30132156e73a654e1bc9a993a9b100551309278,True,ok,segmented,0.0424539931078689,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/anthropologie_dresses_54545b288f7b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_54545b288f7b.jpg,Dress,164,236,RGB,90562df7180bb5d648000fb2445d0d07bdcd9788447ca73f7c79a00ae1c5e679,True,ok,segmented,0.0950544303034619,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/princess_polly_jackets_795f00684060_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/princess_polly_jackets_795f00684060.jpg,Coat,1188,1520,RGB,15549a33117c7e1ac904d0d4903922f3663e876c0dc7d8f75c6f841f2a6fa3fb,True,ok,segmented,0.3900322148090005,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/ankle_boot/princess_polly_boots_0e7340a7af89_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/princess_polly_boots_0e7340a7af89.jpg,Ankle boot,770,1271,RGB,fb9665a98e01936c44f25f97a58e6c7c44d9bf17643fe257d2d6f823e5fc8306,True,ok,segmented,0.0975904304029304,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_644d2e36868a_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_644d2e36868a.jpg,Dress,1133,1656,RGB,396d63576d0a1bb176d41f71770619e17bfe9d18056f3bbe2d7a7b9e59b3a2bd,True,ok,segmented,0.3723058935112506,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_jackets_and_coats_0d1f199a8937_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_0d1f199a8937.jpg,Coat,600,567,RGB,fdfc1dd8e063dab9123a1457a9c81c6bf8bf0afbad5a4602c3129ecb72d271d7,True,ok,segmented,0.5270958333333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sneaker/anthropologie_sneakers_5d5f8c7acac3_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sneaker/anthropologie_sneakers_5d5f8c7acac3.jpg,Sneaker,349,409,RGB,13b308631717e772d977508a31380dc870820eb83874d75054060291c63fb05b,True,ok,segmented,0.16122546253431,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/pullover/anthropologie_sweaters_e2bbfb111624_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/anthropologie_sweaters_e2bbfb111624.jpg,Pullover,265,463,RGB,9d23aac09783e3f51301caa209d5a3e99857abae2c8d72907c9acc7d8f7578ca,True,ok,segmented,0.4121198507618051,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/princess_polly_bags_138636bcb44b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/princess_polly_bags_138636bcb44b.jpg,Bag,806,1134,RGB,1d384fcd286dcdcc0fe1ee091ffbb441ccfb97d9c5a5333cae3fbf6fbb26e58d,True,ok,segmented,0.1055770866038723,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sandal/urban_outfitters_sandals_418a266d0992_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sandal/urban_outfitters_sandals_418a266d0992.jpg,Sandal,450,337,RGB,a8817a94addf6ea842094559482629906d83c9aad2da09d374167c1232836e4a,True,ok,segmented,0.0242074074074074,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/ankle_boot/anthropologie_boot_shop_8b4152a96317_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/ankle_boot/anthropologie_boot_shop_8b4152a96317.jpg,Ankle boot,272,246,RGB,ba9b55d68d32e12f1c3d7bc88afe9d817c9e5dec454691015912564cfff77dc2,True,ok,segmented,0.1186892898037002,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/urban_outfitters_shirts_blouses_0b7f3d258833_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/urban_outfitters_shirts_blouses_0b7f3d258833.jpg,Shirt,425,519,RGB,ff8956d0f0e4d72619974feb6eaf1d3e02f0d354ec84cd14839998b92023c30b,True,ok,segmented,0.3119440329218107,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/sneaker/urban_outfitters_sneakers_3f91724bb04b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/sneaker/urban_outfitters_sneakers_3f91724bb04b.jpg,Sneaker,445,198,RGB,2729b36a2fbadbee505dee7633314cbb0563506c923def08d846f2197f9daa29,True,ok,segmented,0.0326255144032921,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_15eb6093e4a5_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_15eb6093e4a5.jpg,Bag,306,520,RGB,e840fecc9c5ecba7d21508bcf4e37e90de52ddcf6f7cf2ef7b45689da33b5708,True,ok,segmented,0.2224109309855528,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/pullover/reformation_sweaters_c8bd53c996ec_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/reformation_sweaters_c8bd53c996ec.jpg,Pullover,358,565,RGB,5f3a09552cf84f549ecfbef61df70a040875ebe905f096dd2f2aad1ad6e2e608,True,ok,segmented,0.1988270833333333,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_49b7d1b6b021_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_49b7d1b6b021.jpg,T-shirt/top,165,201,RGB,56fbbd93f7e75f9e12935ef3fb8bcace2d823f5cf78eb64b61d0d4d5e5f61835,True,ok,segmented,0.4545454545454545,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/pullover/princess_polly_sweaters_71ea450245e9_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/princess_polly_sweaters_71ea450245e9.jpg,Pullover,1188,1173,RGB,0682ab2932b3a0c126e77cb217e9bba5476d1b8cb6aefee89501fe6669da8724,True,ok,segmented,0.2757792059131345,False,True,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_jackets_and_coats_0f05b41e66c8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_0f05b41e66c8.jpg,Coat,256,561,RGB,09ced863e7f8d88017d484f49a8176ff3a70a68a3df17c8e5106a369f80b398f,True,ok,segmented,0.16984375,False,True,train
