downloaded_at,source_name,source_url,fashion_mnist_class,image_url,filename,width,height,sha256,status,message
2026-04-22T14:20:53.577970+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/h_dv8VkgHW2nTMtSgLzr6IUgRr1bM3oxSo4UGA15ATM,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:20:55.332070+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/2xSEOTNtq_gk_lET_rIDGLYnQngV_kkDNMXj8KTic8k,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:20:57.082631+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/8vnaz3jjg8hljhpve6lawisjfdzshv,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:20:58.851792+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/yq1sunb2veasqeazmbhkwhxek9tgyt,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:00.583376+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/251c1143-85ab-4343-acd6-d1530d51f34f,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:02.291527+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,"https://us.princesspolly.com/collections/app-id=1321227830, app-argument=https:/apps.apple.com/us/app/princess-polly/id1321227830?ls=1",,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:04.015861+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/Princess Polly,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:05.767233+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/pants,,,,,skipped,non_image_content_type:text/html; charset=utf-8
2026-04-22T14:21:07.505668+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/Women's Pants | Women's Casual Pants | Princess Polly,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:09.301347+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/website,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:11.107071+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/@,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:12.819501+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/summary_large_image,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:14.217950+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://storage.googleapis.com/tapcart-150607.appspot.com/17d4d6b6b521f29f7837690f4736e088_AppIconpng.png,,,,,skipped,robots_unavailable
2026-04-22T14:21:15.625518+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/4MZ5wYY93pVnsBq7QRU_-ctgifWPIg7s4zwZOLi7Kzo,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:16.702289+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/6186270804/digital_wallets/dialog,,,,,skipped,non_image_content_type:text/html; charset=utf-8
2026-04-22T14:21:18.439259+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/efe3d0c047d3938f4cf11178bb292a5b,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:19.886121+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/App-Icon_1.svg?v=1699557954&width=71,,,,,skipped,unreadable_image
2026-04-22T14:21:21.573085+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/collections/Liquid,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:21:22.987832+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/App-Icon_1.svg?v=1699557954&width=30,,,,,skipped,unreadable_image
2026-04-22T14:21:24.001940+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/yotpo-star.svg?v=95666759087835630691748883821,,,,,skipped,unreadable_image
2026-04-22T14:21:26.017071+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/yotpo-star-half.svg?v=6646689409841914401748883821,,,,,skipped,unreadable_image
2026-04-22T14:21:27.983941+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://static.afterpaycdn.com/en-US/integration/logo/lockup/new-mono-white-32.svg,,,,,skipped,robots_unavailable
2026-04-22T14:21:28.651169+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-usd.svg?v=127251994161415957181774297472,,,,,skipped,unreadable_image
2026-04-22T14:21:29.657751+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-cad.svg?v=108776611613237453151774297467,,,,,skipped,unreadable_image
2026-04-22T14:21:30.693682+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-gbp.svg?v=181510471785956144441774297469,,,,,skipped,unreadable_image
2026-04-22T14:21:31.719261+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-eur.svg?v=106809855237669836241774297468,,,,,skipped,unreadable_image
2026-04-22T14:21:32.889420+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-aud.svg?v=114791095428239714201774297467,,,,,skipped,unreadable_image
2026-04-22T14:21:34.200602+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-nzd.svg?v=114791095428239714201774297471,,,,,skipped,unreadable_image
2026-04-22T14:21:35.219025+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-cny.svg?v=51423649859671375881774297468,,,,,skipped,unreadable_image
2026-04-22T14:21:36.267258+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-hkd.svg?v=163505809111812282101774297469,,,,,skipped,unreadable_image
2026-04-22T14:21:37.285443+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-jpy.svg?v=154841129735817750151774297470,,,,,skipped,unreadable_image
2026-04-22T14:21:38.482771+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-sgd.svg?v=12909911751516844531774297471,,,,,skipped,unreadable_image
2026-04-22T14:21:39.682770+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/t/1482/assets/currency-krw.svg?v=172965741601635828871774297470,,,,,skipped,unreadable_image
2026-04-22T14:21:40.725130+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/logo-2024-use.svg?v=1758240262&width=120,,,,,skipped,unreadable_image
2026-04-22T14:21:41.767437+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/logo-2024-use.svg?v=1758240262&width=160,,,,,skipped,unreadable_image
2026-04-22T14:21:42.940650+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/logo-2024-use.svg?v=1758240262&width=170,,,,,skipped,unreadable_image
2026-04-22T14:21:43.969790+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/logo-2024-use.svg?v=1758240262&width=240,,,,,skipped,unreadable_image
2026-04-22T14:21:45.321729+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/Image24-shortsheros.png?v=1774298535&width=148,,148,191,2433d609df9c8e067dc7a039ee3ab77054e788390ca15ba2c914305afd671a44,skipped,too_small:148x191
2026-04-22T14:21:47.021038+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/Image24-shortsheros.png?v=1774298535&width=296,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_66d0d6eb8f66.png,296,382,902bf4018d5c7ffe06ff0cb296456735693bf3e37f92813b963eeefde6bc0661,downloaded,ok
2026-04-22T14:21:48.199013+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/Image24-shortsheros.png?format=pjpg&v=1774298535&width=74,,74,96,20ed35d0e244b5279e688224898e698980ec22ad4d69be986f30203f1969726b,skipped,too_small:74x96
2026-04-22T14:21:49.568969+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/ss.png?v=1774298543&width=148,,148,191,f86f763e170dd5347fb1ce9ce186a44ca35510dfc5dbc37f043ee4cb413b22f9,skipped,too_small:148x191
2026-04-22T14:21:51.271476+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/ss.png?v=1774298543&width=296,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_92b582969b4b.png,296,382,624a007b2bf3bf2d862b87c390598647f13c74d00e39c51139429162156e9e44,downloaded,ok
2026-04-22T14:21:52.468376+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/ss.png?format=pjpg&v=1774298543&width=74,,74,96,6a43951334dd85b180e37ad98eea0afd2176e0a36033e7bea4c101c2b1804348,skipped,too_small:74x96
2026-04-22T14:21:53.868624+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/f10.12_-_PARTY7474.png?v=1774298548&width=148,,148,191,80dfd1d5f9448f68b4ef70cb20d55beb3e310dba2edce5191c288eaa33d86af5,skipped,too_small:148x191
2026-04-22T14:21:55.622290+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/f10.12_-_PARTY7474.png?v=1774298548&width=296,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_69a58c9121f9.png,296,382,fd109b20c55ed76810ed4e89435d11a7346cf802b12ee3cd7dbe1cea18a30851,downloaded,ok
2026-04-22T14:21:56.788079+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/f10.12_-_PARTY7474.png?format=pjpg&v=1774298548&width=74,,74,96,d5a3b2efcccce35d898747dc1f852b3f08aab828833be8d4f5e577907e031f2d,skipped,too_small:74x96
2026-04-22T14:21:58.302798+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/fee.png?v=1774298553&width=148,,148,191,dc0dae560d0f16a05b7d9dd7c3278910fd98673c43e7844a2caeb472cf785380,skipped,too_small:148x191
2026-04-22T14:22:00.120975+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/fee.png?v=1774298553&width=296,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cc47c666c7d8.png,296,382,42f19810d9e90dbce949c2bb74b8bff2e02facca5bca61f4a08649ac04a0035d,downloaded,ok
2026-04-22T14:22:01.336059+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/fee.png?format=pjpg&v=1774298553&width=74,,74,96,5fffb11a1f2f67b1230aaafb52aa3060dce4154e56b047e0a244ab09a19501d8,skipped,too_small:74x96
2026-04-22T14:22:02.705044+00:00,Princess Polly pants,https://us.princesspolly.com/collections/pants,Trouser,https://us.princesspolly.com/cdn/shop/files/s10.12_-_PARTY7279.png?v=1774298560&width=148,,148,191,e99e79623fc81c86c73151e9fae2a5daed9b11cd3aaa3db4511a065b7e8833a8,skipped,too_small:148x191
